FIPS,StateName,CountyName,PopEst2008
5133,Arkansas,Sevier County,16606
12133,Florida,Washington County,24706
13133,Georgia,Greene County,15869
17133,Illinois,Monroe County,32533
18133,Indiana,Putnam County,38325
19133,Iowa,Monona County,9350
20133,Kansas,Neosho County,16587
21133,Kentucky,Letcher County,24363
26133,Michigan,Osceola County,23662
27133,Minnesota,Rock County,9597
28133,Mississippi,Sunflower County,30614
29133,Missouri,Mississippi County,14087
31133,Nebraska,Pawnee County,2711
37133,North Carolina,Onslow County,169059
39133,Ohio,Portage County,160184
40133,Oklahoma,Seminole County,25198
42133,Pennsylvania,York County,429399
47133,Tennessee,Overton County,21756
48133,Texas,Eastland County,18520
51133,Virginia,Northumberland County,12496
55133,Wisconsin,Waukesha County,386691
5135,Arkansas,Sharp County,17416
13135,Georgia,Gwinnett County,780721
17135,Illinois,Montgomery County,30276
18135,Indiana,Randolph County,26300
19135,Iowa,Monroe County,7904
20135,Kansas,Ness County,3127
21135,Kentucky,Lewis County,13997
26135,Michigan,Oscoda County,8963
27135,Minnesota,Roseau County,15935
28135,Mississippi,Tallahatchie County,15225
29135,Missouri,Moniteau County,15424
31135,Nebraska,Perkins County,2949
37135,North Carolina,Orange County,129764
39135,Ohio,Preble County,42688
40135,Oklahoma,Sequoyah County,41825
46135,South Dakota,Yankton County,22267
47135,Tennessee,Perry County,7794
48135,Texas,Ector County,133064
51135,Virginia,Nottoway County,15847
55135,Wisconsin,Waupaca County,52593
5137,Arkansas,Stone County,12370
13137,Georgia,Habersham County,42550
17137,Illinois,Morgan County,35761
18137,Indiana,Ripley County,28605
19137,Iowa,Montgomery County,10823
20137,Kansas,Norton County,5702
21137,Kentucky,Lincoln County,24664
26137,Michigan,Otsego County,24378
27137,Minnesota,St. Louis County,199745
28137,Mississippi,Tate County,28222
29137,Missouri,Monroe County,9157
31137,Nebraska,Phelps County,9195
37137,North Carolina,Pamlico County,13094
39137,Ohio,Putnam County,34655
40137,Oklahoma,Stephens County,44508
46137,South Dakota,Ziebach County,2708
47137,Tennessee,Pickett County,5122
48137,Texas,Edwards County,2084
51137,Virginia,Orange County,33077
55137,Wisconsin,Waushara County,24760
5139,Arkansas,Union County,42222
13139,Georgia,Hall County,177277
17139,Illinois,Moultrie County,14743
18139,Indiana,Rush County,17543
19139,Iowa,Muscatine County,42515
20139,Kansas,Osage County,16439
21139,Kentucky,Livingston County,9458
26139,Michigan,Ottawa County,261906
27139,Minnesota,Scott County,126613
28139,Mississippi,Tippah County,21982
29139,Missouri,Montgomery County,12273
31139,Nebraska,Pierce County,7286
37139,North Carolina,Pasquotank County,40554
39139,Ohio,Richland County,126128
40139,Oklahoma,Texas County,19539
47139,Tennessee,Polk County,16759
48139,Texas,Ellis County,144394
51139,Virginia,Page County,24208
55139,Wisconsin,Winnebago County,164910
5141,Arkansas,Van Buren County,17373
13141,Georgia,Hancock County,9808
17141,Illinois,Ogle County,53802
18141,Indiana,St. Joseph County,267282
19141,Iowa,O'Brien County,14332
20141,Kansas,Osborne County,3867
21141,Kentucky,Logan County,26802
26141,Michigan,Presque Isle County,13701
27141,Minnesota,Sherburne County,87495
28141,Mississippi,Tishomingo County,19524
29141,Missouri,Morgan County,20745
31141,Nebraska,Platte County,31527
37141,North Carolina,Pender County,50551
39141,Ohio,Ross County,77675
40141,Oklahoma,Tillman County,8112
47141,Tennessee,Putnam County,70746
48141,Texas,El Paso County,769930
51141,Virginia,Patrick County,18677
55141,Wisconsin,Wood County,74519
5143,Arkansas,Washington County,197223
13143,Georgia,Haralson County,28645
17143,Illinois,Peoria County,184803
18143,Indiana,Scott County,24089
19143,Iowa,Osceola County,6617
20143,Kansas,Ottawa County,6137
21143,Kentucky,Lyon County,8374
26143,Michigan,Roscommon County,24856
27143,Minnesota,Sibley County,15283
28143,Mississippi,Tunica County,10910
29143,Missouri,New Madrid County,18805
31143,Nebraska,Polk County,5402
37143,North Carolina,Perquimans County,13292
39143,Ohio,Sandusky County,61184
40143,Oklahoma,Tulsa County,588510
47143,Tennessee,Rhea County,31308
48143,Texas,Erath County,37137
51143,Virginia,Pittsylvania County,63472
5145,Arkansas,White County,74848
13145,Georgia,Harris County,30807
17145,Illinois,Perry County,22434
18145,Indiana,Shelby County,44345
19145,Iowa,Page County,16083
20145,Kansas,Pawnee County,6859
21145,Kentucky,McCracken County,65287
26145,Michigan,Saginaw County,201966
27145,Minnesota,Stearns County,148307
28145,Mississippi,Union County,26931
29145,Missouri,Newton County,57600
31145,Nebraska,Red Willow County,11034
37145,North Carolina,Person County,39016
39145,Ohio,Scioto County,79133
40145,Oklahoma,Wagoner County,70646
47145,Tennessee,Roane County,54374
48145,Texas,Falls County,17698
51145,Virginia,Powhatan County,27745
5147,Arkansas,Woodruff County,7458
13147,Georgia,Hart County,25138
17147,Illinois,Piatt County,16716
18147,Indiana,Spencer County,20978
19147,Iowa,Palo Alto County,9486
20147,Kansas,Phillips County,5586
21147,Kentucky,McCreary County,18144
26147,Michigan,St. Clair County,165959
27147,Minnesota,Steele County,36558
28147,Mississippi,Walthall County,15622
29147,Missouri,Nodaway County,23026
31147,Nebraska,Richardson County,8413
37147,North Carolina,Pitt County,162116
39147,Ohio,Seneca County,57199
40147,Oklahoma,Washington County,50641
47147,Tennessee,Robertson County,64780
48147,Texas,Fannin County,33870
51147,Virginia,Prince Edward County,22959
5149,Arkansas,Yell County,21935
13149,Georgia,Heard County,11809
17149,Illinois,Pike County,16615
18149,Indiana,Starke County,23379
19149,Iowa,Plymouth County,24898
20149,Kansas,Pottawatomie County,20884
21149,Kentucky,McLean County,9673
26149,Michigan,St. Joseph County,62083
27149,Minnesota,Stevens County,9711
28149,Mississippi,Warren County,48457
29149,Missouri,Oregon County,10697
31149,Nebraska,Rock County,1554
37149,North Carolina,Polk County,20393
39149,Ohio,Shelby County,49454
40149,Oklahoma,Washita County,11595
47149,Tennessee,Rutherford County,252565
48149,Texas,Fayette County,24347
51149,Virginia,Prince George County,35059
2150,Alaska,Kodiak Island Borough,13262
13151,Georgia,Henry County,194658
17151,Illinois,Pope County,4393
18151,Indiana,Steuben County,34055
19151,Iowa,Pocahontas County,7510
20151,Kansas,Pratt County,9684
21151,Kentucky,Madison County,81521
26151,Michigan,Sanilac County,44177
27151,Minnesota,Swift County,9966
28151,Mississippi,Washington County,52236
29151,Missouri,Osage County,13753
31151,Nebraska,Saline County,14048
37151,North Carolina,Randolph County,140297
39151,Ohio,Stark County,377141
40151,Oklahoma,Woods County,8533
47151,Tennessee,Scott County,22214
48151,Texas,Fisher County,4065
13153,Georgia,Houston County,134922
17153,Illinois,Pulaski County,6198
18153,Indiana,Sullivan County,21550
19153,Iowa,Polk County,419495
20153,Kansas,Rawlins County,2592
21153,Kentucky,Magoffin County,13233
26153,Michigan,Schoolcraft County,8471
27153,Minnesota,Todd County,24859
28153,Mississippi,Wayne County,20963
29153,Missouri,Ozark County,9718
31153,Nebraska,Sarpy County,152762
37153,North Carolina,Richmond County,46538
39153,Ohio,Summit County,543116
40153,Oklahoma,Woodward County,20120
47153,Tennessee,Sequatchie County,13904
48153,Texas,Floyd County,6528
51153,Virginia,Prince William County,374776
13155,Georgia,Irwin County,9803
17155,Illinois,Putnam County,5989
18155,Indiana,Switzerland County,10387
19155,Iowa,Pottawattamie County,91781
20155,Kansas,Reno County,63974
21155,Kentucky,Marion County,19647
26155,Michigan,Shiawassee County,71523
27155,Minnesota,Traverse County,3637
28155,Mississippi,Webster County,10204
29155,Missouri,Pemiscot County,18552
31155,Nebraska,Saunders County,20446
37155,North Carolina,Robeson County,131734
39155,Ohio,Trumbull County,212191
47155,Tennessee,Sevier County,87983
48155,Texas,Foard County,1334
51155,Virginia,Pulaski County,35051
13157,Georgia,Jackson County,59420
17157,Illinois,Randolph County,33584
18157,Indiana,Tippecanoe County,169039
19157,Iowa,Poweshiek County,19025
20157,Kansas,Republic County,5067
21157,Kentucky,Marshall County,31418
26157,Michigan,Tuscola County,56512
27157,Minnesota,Wabasha County,21787
28157,Mississippi,Wilkinson County,10061
29157,Missouri,Perry County,18976
31157,Nebraska,Scotts Bluff County,36536
37157,North Carolina,Rockingham County,93299
39157,Ohio,Tuscarawas County,92634
47157,Tennessee,Shelby County,920685
48157,Texas,Fort Bend County,542957
51157,Virginia,Rappahannock County,7420
13159,Georgia,Jasper County,13769
17159,Illinois,Richland County,16061
18159,Indiana,Tipton County,16137
19159,Iowa,Ringgold County,5164
20159,Kansas,Rice County,10175
21159,Kentucky,Martin County,13160
26159,Michigan,Van Buren County,76501
27159,Minnesota,Wadena County,13844
28159,Mississippi,Winston County,19342
29159,Missouri,Pettis County,41565
31159,Nebraska,Seward County,16653
37159,North Carolina,Rowan County,137721
39159,Ohio,Union County,50856
47159,Tennessee,Smith County,19179
48159,Texas,Franklin County,10604
51159,Virginia,Richmond County,9386
13161,Georgia,Jeff Davis County,14577
17161,Illinois,Rock Island County,147501
18161,Indiana,Union County,7428
19161,Iowa,Sac County,10475
20161,Kansas,Riley County,69444
21161,Kentucky,Mason County,17454
26161,Michigan,Washtenaw County,341595
27161,Minnesota,Waseca County,19311
28161,Mississippi,Yalobusha County,12857
29161,Missouri,Phelps County,44200
31161,Nebraska,Sheridan County,5500
37161,North Carolina,Rutherford County,67145
39161,Ohio,Van Wert County,29075
47161,Tennessee,Stewart County,13199
48161,Texas,Freestone County,19446
51161,Virginia,Roanoke County,91704
13163,Georgia,Jefferson County,16925
17163,Illinois,St. Clair County,266518
18163,Indiana,Vanderburgh County,178053
19163,Iowa,Scott County,161824
20163,Kansas,Rooks County,5254
21163,Kentucky,Meade County,28962
26163,Michigan,Wayne County,1865058
27163,Minnesota,Washington County,233306
28163,Mississippi,Yazoo County,28441
29163,Missouri,Pike County,18602
31163,Nebraska,Sherman County,3147
37163,North Carolina,Sampson County,62837
39163,Ohio,Vinton County,13452
47163,Tennessee,Sullivan County,156028
48163,Texas,Frio County,16939
51163,Virginia,Rockbridge County,22363
2164,Alaska,Lake and Peninsula Borough,1606
13165,Georgia,Jenkins County,8340
17165,Illinois,Saline County,25140
18165,Indiana,Vermillion County,16387
19165,Iowa,Shelby County,12338
20165,Kansas,Rush County,3310
21165,Kentucky,Menifee County,6457
26165,Michigan,Wexford County,32765
27165,Minnesota,Watonwan County,11120
29165,Missouri,Platte County,87003
31165,Nebraska,Sioux County,1360
37165,North Carolina,Scotland County,36463
39165,Ohio,Warren County,208640
47165,Tennessee,Sumner County,155999
48165,Texas,Gaines County,16641
51165,Virginia,Rockingham County,75075
13167,Georgia,Johnson County,10127
17167,Illinois,Sangamon County,195094
18167,Indiana,Vigo County,106972
19167,Iowa,Sioux County,33364
20167,Kansas,Russell County,6869
21167,Kentucky,Mercer County,21273
27167,Minnesota,Wilkin County,6622
29167,Missouri,Polk County,30790
31167,Nebraska,Stanton County,6145
37167,North Carolina,Stanly County,60418
39167,Ohio,Washington County,62040
47167,Tennessee,Tipton County,60128
48167,Texas,Galveston County,288643
51167,Virginia,Russell County,28831
13169,Georgia,Jones County,28552
17169,Illinois,Schuyler County,7543
18169,Indiana,Wabash County,33238
19169,Iowa,Story County,87831
20169,Kansas,Saline County,54811
21169,Kentucky,Metcalfe County,10166
27169,Minnesota,Winona County,51457
29169,Missouri,Pulaski County,48300
31169,Nebraska,Thayer County,5253
37169,North Carolina,Stokes County,47363
39169,Ohio,Wayne County,114610
47169,Tennessee,Trousdale County,7777
48169,Texas,Garza County,6158
51169,Virginia,Scott County,23237
2170,Alaska,Matanuska-Susitna Borough,84079
13171,Georgia,Lamar County,18025
17171,Illinois,Scott County,5373
18171,Indiana,Warren County,8602
19171,Iowa,Tama County,17986
20171,Kansas,Scott County,4729
21171,Kentucky,Monroe County,10990
27171,Minnesota,Wright County,121553
29171,Missouri,Putnam County,5028
31171,Nebraska,Thomas County,661
37171,North Carolina,Surry County,73404
39171,Ohio,Williams County,38297
47171,Tennessee,Unicoi County,18291
48171,Texas,Gillespie County,24206
51171,Virginia,Shenandoah County,41720
13173,Georgia,Lanier County,9560
17173,Illinois,Shelby County,22398
18173,Indiana,Warrick County,58435
19173,Iowa,Taylor County,6348
20173,Kansas,Sedgwick County,486077
21173,Kentucky,Montgomery County,25981
27173,Minnesota,Yellow Medicine County,10473
29173,Missouri,Ralls County,10117
31173,Nebraska,Thurston County,6821
37173,North Carolina,Swain County,13872
39173,Ohio,Wood County,125275
47173,Tennessee,Union County,19208
48173,Texas,Glasscock County,1218
51173,Virginia,Smyth County,32386
13175,Georgia,Laurens County,48192
17175,Illinois,Stark County,6109
18175,Indiana,Washington County,28298
19175,Iowa,Union County,12447
20175,Kansas,Seward County,22522
21175,Kentucky,Morgan County,14055
29175,Missouri,Randolph County,25597
31175,Nebraska,Valley County,4228
37175,North Carolina,Transylvania County,32543
39175,Ohio,Wyandot County,22642
47175,Tennessee,Van Buren County,5541
48175,Texas,Goliad County,7164
51175,Virginia,Southampton County,18706
13177,Georgia,Lee County,28111
17177,Illinois,Stephenson County,47805
18177,Indiana,Wayne County,69093
19177,Iowa,Van Buren County,7699
20177,Kansas,Shawnee County,175449
21177,Kentucky,Muhlenberg County,31486
29177,Missouri,Ray County,23764
31177,Nebraska,Washington County,20101
37177,North Carolina,Tyrrell County,4353
47177,Tennessee,Warren County,39534
48177,Texas,Gonzales County,19538
51177,Virginia,Spotsylvania County,120195
13179,Georgia,Liberty County,62635
17179,Illinois,Tazewell County,133893
18179,Indiana,Wells County,27751
19179,Iowa,Wapello County,35381
20179,Kansas,Sheridan County,2605
21179,Kentucky,Nelson County,42588
29179,Missouri,Reynolds County,6688
31179,Nebraska,Wayne County,9481
37179,North Carolina,Union County,193678
47179,Tennessee,Washington County,120056
48179,Texas,Gray County,22772
51179,Virginia,Stafford County,124323
2180,Alaska,Nome Census Area,9231
13181,Georgia,Lincoln County,8156
17181,Illinois,Union County,17965
18181,Indiana,White County,24871
19181,Iowa,Warren County,45450
20181,Kansas,Sherman County,6017
21181,Kentucky,Nicholas County,7135
29181,Missouri,Ripley County,14039
31181,Nebraska,Webster County,3771
37181,North Carolina,Vance County,44977
47181,Tennessee,Wayne County,17004
48181,Texas,Grayson County,118834
51181,Virginia,Surry County,7061
13183,Georgia,Long County,12744
17183,Illinois,Vermilion County,81930
18183,Indiana,Whitley County,33047
19183,Iowa,Washington County,21686
20183,Kansas,Smith County,3909
21183,Kentucky,Ohio County,24025
29183,Missouri,St. Charles County,351179
31183,Nebraska,Wheeler County,831
37183,North Carolina,Wake County,856492
47183,Tennessee,Weakley County,34484
48183,Texas,Gregg County,119157
51183,Virginia,Sussex County,12215
2185,Alaska,North Slope Borough,8841
13185,Georgia,Lowndes County,104918
17185,Illinois,Wabash County,12158
19185,Iowa,Wayne County,6373
20185,Kansas,Stafford County,4404
21185,Kentucky,Oldham County,59375
29185,Missouri,St. Clair County,9757
31185,Nebraska,York County,13881
37185,North Carolina,Warren County,20923
47185,Tennessee,White County,25548
48185,Texas,Grimes County,26273
51185,Virginia,Tazewell County,45020
29186,Missouri,Ste. Genevieve County,18186
13187,Georgia,Lumpkin County,29128
17187,Illinois,Warren County,17665
19187,Iowa,Webster County,38273
20187,Kansas,Stanton County,2169
21187,Kentucky,Owen County,11010
29187,Missouri,St. Francois County,64280
37187,North Carolina,Washington County,13300
47187,Tennessee,Williamson County,175498
48187,Texas,Guadalupe County,123398
51187,Virginia,Warren County,37259
2188,Alaska,Northwest Arctic Borough,7466
13189,Georgia,McDuffie County,21790
17189,Illinois,Washington County,14855
19189,Iowa,Winnebago County,10927
20189,Kansas,Stevens County,5440
21189,Kentucky,Owsley County,4761
29189,Missouri,St. Louis County,998331
37189,North Carolina,Watauga County,50266
47189,Tennessee,Wilson County,110474
48189,Texas,Hale County,35662
13191,Georgia,McIntosh County,13973
17191,Illinois,Wayne County,16930
19191,Iowa,Winneshiek County,20980
20191,Kansas,Sumner County,24238
21191,Kentucky,Pendleton County,14867
37191,North Carolina,Wayne County,119910
48191,Texas,Hall County,3398
51191,Virginia,Washington County,54475
13193,Georgia,Macon County,14496
17193,Illinois,White County,14868
19193,Iowa,Woodbury County,100910
20193,Kansas,Thomas County,7685
21193,Kentucky,Perry County,28686
37193,North Carolina,Wilkes County,69317
48193,Texas,Hamilton County,8497
51193,Virginia,Westmoreland County,17305
2195,Alaska,Petersburg Census Area,3817
13195,Georgia,Madison County,27820
17195,Illinois,Whiteside County,58784
19195,Iowa,Worth County,7632
20195,Kansas,Trego County,2943
21195,Kentucky,Pike County,65275
29195,Missouri,Saline County,22967
37195,North Carolina,Wilson County,79790
48195,Texas,Hansford County,5512
51195,Virginia,Wise County,41489
13197,Georgia,Marion County,8357
17197,Illinois,Will County,671392
19197,Iowa,Wright County,13375
20197,Kansas,Wabaunsee County,7077
21197,Kentucky,Powell County,12794
29197,Missouri,Schuyler County,4383
37197,North Carolina,Yadkin County,38225
48197,Texas,Hardeman County,4187
51197,Virginia,Wythe County,29123
2198,Alaska,Prince of Wales-Hyder Census Area,5448
13199,Georgia,Meriwether County,22632
17199,Illinois,Williamson County,65674
20199,Kansas,Wallace County,1447
21199,Kentucky,Pulaski County,62270
29199,Missouri,Scotland County,4818
37199,North Carolina,Yancey County,18016
48199,Texas,Hardin County,53206
51199,Virginia,York County,64944
13201,Georgia,Miller County,6158
17201,Illinois,Winnebago County,295726
20201,Kansas,Washington County,5848
21201,Kentucky,Robertson County,2272
29201,Missouri,Scott County,39293
48201,Texas,Harris County,3938580
17203,Illinois,Woodford County,38452
20203,Kansas,Wichita County,2222
21203,Kentucky,Rockcastle County,17216
29203,Missouri,Shannon County,8420
48203,Texas,Harrison County,64107
13205,Georgia,Mitchell County,23840
20205,Kansas,Wilson County,9592
21205,Kentucky,Rowan County,23097
29205,Missouri,Shelby County,6421
48205,Texas,Hartley County,5820
13207,Georgia,Monroe County,25969
20207,Kansas,Woodson County,3347
21207,Kentucky,Russell County,17529
29207,Missouri,Stoddard County,30062
48207,Texas,Haskell County,5839
13209,Georgia,Montgomery County,9100
20209,Kansas,Wyandotte County,155092
21209,Kentucky,Scott County,45157
29209,Missouri,Stone County,32119
48209,Texas,Hays County,147674
13211,Georgia,Morgan County,17958
21211,Kentucky,Shelby County,41044
29211,Missouri,Sullivan County,6736
48211,Texas,Hemphill County,3680
13213,Georgia,Murray County,39869
21213,Kentucky,Simpson County,17182
29213,Missouri,Taney County,49711
48213,Texas,Henderson County,78033
13215,Georgia,Muscogee County,184763
21215,Kentucky,Spencer County,16845
29215,Missouri,Texas County,25597
48215,Texas,Hidalgo County,736694
13217,Georgia,Newton County,98240
21217,Kentucky,Taylor County,24256
29217,Missouri,Vernon County,20891
48217,Texas,Hill County,34997
13219,Georgia,Oconee County,31697
21219,Kentucky,Todd County,12340
29219,Missouri,Warren County,31975
48219,Texas,Hockley County,22958
2220,Alaska,Sitka City and Borough,8835
13221,Georgia,Oglethorpe County,14663
21221,Kentucky,Trigg County,14153
29221,Missouri,Washington County,25113
48221,Texas,Hood County,50112
13223,Georgia,Paulding County,137066
21223,Kentucky,Trimble County,8950
29223,Missouri,Wayne County,13397
48223,Texas,Hopkins County,34472
13225,Georgia,Peach County,27222
21225,Kentucky,Union County,15072
29225,Missouri,Webster County,35938
48225,Texas,Houston County,23635
13227,Georgia,Pickens County,29531
21227,Kentucky,Warren County,109803
29227,Missouri,Worth County,2166
48227,Texas,Howard County,34393
13229,Georgia,Pierce County,18210
21229,Kentucky,Washington County,11551
29229,Missouri,Wright County,18904
48229,Texas,Hudspeth County,3374
2230,Alaska,Skagway Municipality,967
13231,Georgia,Pike County,17619
21231,Kentucky,Wayne County,20757
48231,Texas,Hunt County,84447
13233,Georgia,Polk County,41407
21233,Kentucky,Webster County,13646
48233,Texas,Hutchinson County,21851
13235,Georgia,Pulaski County,11638
21235,Kentucky,Whitley County,36163
48235,Texas,Irion County,1571
13237,Georgia,Putnam County,21075
21237,Kentucky,Wolfe County,7294
48237,Texas,Jack County,9030
13239,Georgia,Quitman County,2547
21239,Kentucky,Woodford County,24541
48239,Texas,Jackson County,13957
2240,Alaska,Southeast Fairbanks Census Area,6904
13241,Georgia,Rabun County,16359
48241,Texas,Jasper County,35170
13243,Georgia,Randolph County,7645
48243,Texas,Jeff Davis County,2316
13245,Georgia,Richmond County,198423
48245,Texas,Jefferson County,249430
13247,Georgia,Rockdale County,83558
48247,Texas,Jim Hogg County,5198
13249,Georgia,Schley County,4835
48249,Texas,Jim Wells County,40554
13251,Georgia,Screven County,14843
48251,Texas,Johnson County,148635
13253,Georgia,Seminole County,8827
48253,Texas,Jones County,20131
13255,Georgia,Spalding County,63651
48255,Texas,Karnes County,14867
13257,Georgia,Stephens County,26004
48257,Texas,Kaufman County,99285
13259,Georgia,Stewart County,5814
48259,Texas,Kendall County,31754
2261,Alaska,Valdez-Cordova Census Area,9458
13261,Georgia,Sumter County,33012
48261,Texas,Kenedy County,410
13263,Georgia,Talbot County,6899
48263,Texas,Kent County,787
13265,Georgia,Taliaferro County,1820
48265,Texas,Kerr County,48852
13267,Georgia,Tattnall County,23801
48267,Texas,Kimble County,4520
13269,Georgia,Taylor County,8945
48269,Texas,King County,272
2270,Alaska,Wade Hampton Census Area,7392
13271,Georgia,Telfair County,16230
48271,Texas,Kinney County,3507
13273,Georgia,Terrell County,9648
48273,Texas,Kleberg County,31555
2275,Alaska,Wrangell City and Borough,2353
13275,Georgia,Thomas County,44627
48275,Texas,Knox County,3650
13277,Georgia,Tift County,39806
48277,Texas,Lamar County,49467
13279,Georgia,Toombs County,27345
48279,Texas,Lamb County,14036
13281,Georgia,Towns County,10485
48281,Texas,Lampasas County,19812
2282,Alaska,Yakutat City and Borough,627
13283,Georgia,Treutlen County,6847
48283,Texas,La Salle County,6653
13285,Georgia,Troup County,65860
48285,Texas,Lavaca County,19185
13287,Georgia,Turner County,9029
48287,Texas,Lee County,16550
13289,Georgia,Twiggs County,9442
48289,Texas,Leon County,16832
2290,Alaska,Yukon-Koyukuk Census Area,5585
13291,Georgia,Union County,21285
48291,Texas,Liberty County,74915
13293,Georgia,Upson County,27321
48293,Texas,Limestone County,23065
13295,Georgia,Walker County,68103
48295,Texas,Lipscomb County,3183
13297,Georgia,Walton County,82602
48297,Texas,Live Oak County,11479
13299,Georgia,Ware County,36065
48299,Texas,Llano County,19034
13301,Georgia,Warren County,5942
48301,Texas,Loving County,61
13303,Georgia,Washington County,21202
48303,Texas,Lubbock County,268197
13305,Georgia,Wayne County,30042
48305,Texas,Lynn County,5932
13307,Georgia,Webster County,2710
48307,Texas,McCulloch County,8203
13309,Georgia,Wheeler County,7018
48309,Texas,McLennan County,229037
13311,Georgia,White County,26626
48311,Texas,McMullen County,736
13313,Georgia,Whitfield County,100546
48313,Texas,Madison County,13340
13315,Georgia,Wilcox County,9023
48315,Texas,Marion County,10748
13317,Georgia,Wilkes County,10630
48317,Texas,Martin County,4558
13319,Georgia,Wilkinson County,9691
48319,Texas,Mason County,3876
13321,Georgia,Worth County,21701
48321,Texas,Matagorda County,36708
48323,Texas,Maverick County,52190
48325,Texas,Medina County,45131
48327,Texas,Menard County,2217
48329,Texas,Midland County,132502
48331,Texas,Milam County,25065
48333,Texas,Mills County,4876
48335,Texas,Mitchell County,9285
48337,Texas,Montague County,19882
48339,Texas,Montgomery County,429818
48341,Texas,Moore County,20917
48343,Texas,Morris County,13092
48345,Texas,Motley County,1197
48347,Texas,Nacogdoches County,62957
48349,Texas,Navarro County,47408
48351,Texas,Newton County,14393
48353,Texas,Nolan County,15093
48355,Texas,Nueces County,333526
48357,Texas,Ochiltree County,9962
48359,Texas,Oldham County,2004
48361,Texas,Orange County,82612
48363,Texas,Palo Pinto County,27916
48365,Texas,Panola County,23537
48367,Texas,Parker County,112911
48369,Texas,Parmer County,9994
48371,Texas,Pecos County,15251
48373,Texas,Polk County,45794
48375,Texas,Potter County,119740
48377,Texas,Presidio County,7683
48379,Texas,Rains County,11022
48381,Texas,Randall County,116518
48383,Texas,Reagan County,3339
48385,Texas,Real County,3241
48387,Texas,Red River County,12922
48389,Texas,Reeves County,13211
48391,Texas,Refugio County,7430
48393,Texas,Roberts County,904
48395,Texas,Robertson County,16535
48397,Texas,Rockwall County,73929
48399,Texas,Runnels County,10444
48401,Texas,Rusk County,52195
48403,Texas,Sabine County,10565
48405,Texas,San Augustine County,9039
48407,Texas,San Jacinto County,25889
48409,Texas,San Patricio County,66417
48411,Texas,San Saba County,5965
48413,Texas,Schleicher County,3255
48415,Texas,Scurry County,16478
48417,Texas,Shackelford County,3314
48419,Texas,Shelby County,25381
48421,Texas,Sherman County,3035
48423,Texas,Smith County,203263
48425,Texas,Somervell County,8233
48427,Texas,Starr County,59763
48429,Texas,Stephens County,9556
48431,Texas,Sterling County,1169
48433,Texas,Stonewall County,1443
48435,Texas,Sutton County,4321
48437,Texas,Swisher County,7802
48439,Texas,Tarrant County,1745602
48441,Texas,Taylor County,128903
48443,Texas,Terrell County,884
48445,Texas,Terry County,12394
48447,Texas,Throckmorton County,1635
48449,Texas,Titus County,30963
48451,Texas,Tom Green County,107639
48453,Texas,Travis County,980699
48455,Texas,Trinity County,14380
48457,Texas,Tyler County,21570
48459,Texas,Upshur County,38706
48461,Texas,Upton County,3231
48463,Texas,Uvalde County,26206
48465,Texas,Val Verde County,47882
48467,Texas,Van Zandt County,52470
48469,Texas,Victoria County,85762
48471,Texas,Walker County,65726
48473,Texas,Waller County,40578
48475,Texas,Ward County,10588
48477,Texas,Washington County,32869
48479,Texas,Webb County,240287
48481,Texas,Wharton County,40893
48483,Texas,Wheeler County,5199
48485,Texas,Wichita County,130340
48487,Texas,Wilbarger County,13506
48489,Texas,Willacy County,21763
48491,Texas,Williamson County,395437
48493,Texas,Wilson County,41657
48495,Texas,Winkler County,7024
48497,Texas,Wise County,58181
48499,Texas,Wood County,41722
48501,Texas,Yoakum County,7765
48503,Texas,Young County,18104
48505,Texas,Zapata County,13640
48507,Texas,Zavala County,11725
24510,Maryland,Baltimore city,620184
29510,Missouri,St. Louis city,317955
32510,Nevada,Carson City,55552
51510,Virginia,Alexandria city,132949
51515,Virginia,Bedford city,6150
51520,Virginia,Bristol city,17631
51530,Virginia,Buena Vista city,6664
51540,Virginia,Charlottesville city,42130
51550,Virginia,Chesapeake city,218458
51570,Virginia,Colonial Heights city,17387
51580,Virginia,Covington city,5991
51590,Virginia,Danville city,43765
51595,Virginia,Emporia city,5820
51600,Virginia,Fairfax city,22112
51610,Virginia,Falls Church city,11219
51620,Virginia,Franklin city,8538
51630,Virginia,Fredericksburg city,23277
51640,Virginia,Galax city,6888
51650,Virginia,Hampton city,138957
51660,Virginia,Harrisonburg city,47286
51670,Virginia,Hopewell city,22576
51678,Virginia,Lexington city,6963
51680,Virginia,Lynchburg city,74018
51683,Virginia,Manassas city,34858
51685,Virginia,Manassas Park city,12744
51690,Virginia,Martinsville city,14040
51700,Virginia,Newport News city,181287
51710,Virginia,Norfolk city,241201
51720,Virginia,Norton city,3861
51730,Virginia,Petersburg city,32321
51735,Virginia,Poquoson city,12103
51740,Virginia,Portsmouth city,95802
51750,Virginia,Radford city,16304
51760,Virginia,Richmond city,202254
51770,Virginia,Roanoke city,95813
51775,Virginia,Salem city,24673
51790,Virginia,Staunton city,23945
51800,Virginia,Suffolk city,82603
51810,Virginia,Virginia Beach city,433331
51820,Virginia,Waynesboro city,20920
51830,Virginia,Williamsburg city,13296
51840,Virginia,Winchester city,26004
